Unnamed: 0,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag,issue_year,issue_month
3583,29900.0,29900.0,29875.0,60.0,19.48,783.55,E,E2,"Chair, Information Technology",3.0,MORTGAGE,65000.0,Not Verified,n,home_improvement,Home improvement,323xx,FL,34.42,0.0,Jan-2000,660.0,664.0,1.0,13.0,0.0,14086.0,41.8,33.0,w,0.0,1.0,Individual,0.0,0.0,183665.0,2.0,4.0,2.0,5.0,3.0,84796.0,88.0,4.0,6.0,3178.0,70.0,33700.0,0.0,4.0,2.0,11.0,14128.0,10684.0,46.8,0.0,0.0,191.0,66.0,4.0,3.0,2.0,4.0,4.0,0.0,5.0,7.0,6.0,6.0,23.0,8.0,8.0,7.0,13.0,0.0,0.0,0.0,6.0,90.6,16.7,0.0,0.0,222792.0,98882.0,20100.0,99287.0,N,Cash,Y,2015,12
2881,22000.0,22000.0,22000.0,36.0,7.91,688.49,A,A5,NQC Instructor,0.0,RENT,90000.0,Source Verified,n,debt_consolidation,Debt consolidation,063xx,CT,17.59,1.0,Jan-1994,710.0,714.0,0.0,12.0,0.0,20108.0,54.8,26.0,w,0.0,1.0,Individual,0.0,0.0,106991.0,1.0,2.0,0.0,0.0,42.0,8111.0,21.0,1.0,1.0,6086.0,38.0,36700.0,0.0,5.0,0.0,1.0,8916.0,6514.0,48.3,0.0,0.0,160.0,263.0,5.0,5.0,2.0,95.0,,0.0,1.0,7.0,2.0,5.0,9.0,8.0,13.0,7.0,12.0,0.0,0.0,0.0,1.0,92.3,0.0,0.0,0.0,213739.0,28219.0,12600.0,38119.0,N,Cash,N,2015,12
9921,7500.0,7500.0,7500.0,36.0,13.18,253.36,C,C3,,,RENT,60000.0,Not Verified,n,debt_consolidation,Debt consolidation,701xx,LA,30.8,0.0,Sep-1999,720.0,724.0,0.0,7.0,0.0,5883.0,27.2,17.0,w,0.0,1.0,Individual,0.0,0.0,34061.0,1.0,2.0,2.0,2.0,7.0,28178.0,85.0,1.0,2.0,2105.0,62.0,21600.0,0.0,0.0,0.0,4.0,4866.0,15717.0,27.2,0.0,0.0,8.0,195.0,5.0,5.0,0.0,5.0,,1.0,5.0,5.0,5.0,13.0,2.0,5.0,15.0,5.0,7.0,0.0,0.0,0.0,3.0,94.1,20.0,0.0,0.0,54600.0,34061.0,21600.0,33000.0,N,Cash,Y,2015,12
7826,25000.0,25000.0,25000.0,36.0,6.24,763.28,A,A2,Officer,6.0,RENT,96000.0,Verified,n,debt_consolidation,Debt consolidation,920xx,CA,6.38,0.0,Apr-2002,790.0,794.0,0.0,14.0,0.0,10515.0,9.3,31.0,w,0.0,1.0,Individual,0.0,0.0,20433.0,1.0,1.0,0.0,0.0,25.0,9918.0,60.0,1.0,4.0,6082.0,16.0,112700.0,1.0,2.0,0.0,4.0,1460.0,73185.0,12.6,0.0,0.0,135.0,164.0,2.0,2.0,0.0,2.0,16.0,0.0,3.0,3.0,11.0,18.0,8.0,13.0,22.0,3.0,14.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,129140.0,20433.0,83700.0,16440.0,N,Cash,N,2015,12
838,35000.0,35000.0,35000.0,60.0,11.99,778.38,C,C1,Senior Manager,0.0,MORTGAGE,148000.0,Source Verified,n,credit_card,Credit card refinancing,275xx,NC,13.33,0.0,Nov-1985,735.0,739.0,0.0,11.0,0.0,43397.0,54.0,26.0,w,0.0,1.0,Individual,0.0,0.0,407664.0,1.0,2.0,1.0,1.0,5.0,37366.0,96.0,1.0,3.0,21067.0,68.0,80300.0,0.0,1.0,1.0,4.0,37060.0,31984.0,57.4,0.0,0.0,153.0,361.0,8.0,5.0,5.0,8.0,0.0,0.0,3.0,4.0,5.0,10.0,5.0,8.0,16.0,4.0,11.0,0.0,0.0,0.0,2.0,100.0,40.0,0.0,0.0,463948.0,80763.0,75100.0,38798.0,N,Cash,N,2015,12
6842,25000.0,25000.0,25000.0,60.0,15.77,604.91,D,D1,Director of Finance,6.0,MORTGAGE,58000.0,Source Verified,n,credit_card,Credit card refinancing,301xx,GA,20.57,0.0,Jun-1994,705.0,709.0,0.0,13.0,0.0,21865.0,42.0,20.0,w,0.0,1.0,Individual,0.0,0.0,169077.0,2.0,1.0,1.0,1.0,6.0,18532.0,96.0,1.0,2.0,4695.0,57.0,52100.0,0.0,0.0,1.0,3.0,13006.0,18463.0,43.7,0.0,0.0,129.0,258.0,3.0,3.0,4.0,3.0,6.0,1.0,5.0,10.0,5.0,5.0,4.0,11.0,12.0,10.0,13.0,0.0,0.0,0.0,2.0,95.0,0.0,0.0,0.0,206658.0,40397.0,32800.0,19401.0,N,Cash,N,2015,12
5944,8000.0,8000.0,8000.0,36.0,8.49,252.51,B,B1,"Director, Business & Strategy Planning ",7.0,MORTGAGE,150000.0,Not Verified,n,credit_card,Credit card refinancing,060xx,CT,33.01,1.0,Feb-1990,690.0,694.0,0.0,25.0,0.0,61262.0,70.0,39.0,w,0.0,1.0,Individual,0.0,0.0,326077.0,1.0,3.0,0.0,2.0,17.0,31893.0,64.0,2.0,5.0,14929.0,74.0,87500.0,0.0,1.0,2.0,7.0,13587.0,15623.0,72.3,0.0,248.0,138.0,310.0,3.0,3.0,3.0,10.0,6.0,0.0,7.0,17.0,7.0,12.0,8.0,20.0,27.0,18.0,24.0,0.0,0.0,0.0,2.0,94.9,85.7,0.0,0.0,394425.0,126278.0,56300.0,49637.0,N,Cash,N,2015,12
4147,10800.0,10800.0,10800.0,36.0,12.88,363.28,C,C2, Napkin Operator,10.0,MORTGAGE,69000.0,Verified,n,debt_consolidation,Debt consolidation,549xx,WI,18.37,0.0,Feb-2003,660.0,664.0,1.0,10.0,0.0,26560.0,76.1,23.0,w,0.0,1.0,Individual,0.0,0.0,100214.0,1.0,1.0,2.0,5.0,8.0,19082.0,88.0,2.0,2.0,12386.0,81.0,34900.0,6.0,4.0,5.0,8.0,10021.0,4099.0,83.5,0.0,0.0,41.0,154.0,10.0,5.0,3.0,10.0,3.0,0.0,4.0,6.0,4.0,4.0,10.0,7.0,10.0,6.0,10.0,0.0,0.0,0.0,5.0,100.0,75.0,0.0,0.0,141327.0,45642.0,24900.0,21707.0,N,Cash,N,2015,12
2666,18000.0,18000.0,18000.0,36.0,6.49,551.61,A,A2,Administratot,10.0,MORTGAGE,174000.0,Source Verified,n,debt_consolidation,Debt consolidation,903xx,CA,17.03,0.0,Dec-1989,750.0,754.0,0.0,15.0,0.0,22539.0,46.9,71.0,w,0.0,1.0,Individual,0.0,0.0,1104492.0,1.0,4.0,2.0,3.0,5.0,428470.0,60.0,0.0,0.0,8084.0,55.0,48100.0,1.0,1.0,1.0,3.0,78892.0,17785.0,50.5,0.0,0.0,132.0,312.0,83.0,5.0,5.0,83.0,7.0,0.0,5.0,7.0,5.0,5.0,48.0,9.0,18.0,8.0,15.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,1173776.0,451009.0,35900.0,459685.0,N,Cash,N,2015,12
3607,14350.0,14350.0,14350.0,36.0,8.49,452.93,B,B1,"Manager, Corp. Philanthropy",8.0,OWN,84000.0,Source Verified,n,debt_consolidation,Debt consolidation,070xx,NJ,22.52,0.0,Mar-1984,740.0,744.0,0.0,15.0,0.0,53696.0,69.4,26.0,w,0.0,1.0,Individual,0.0,0.0,457784.0,0.0,1.0,0.0,0.0,70.0,42428.0,,0.0,1.0,18878.0,69.0,77400.0,0.0,0.0,0.0,1.0,30519.0,19237.0,70.5,0.0,0.0,70.0,381.0,13.0,13.0,2.0,13.0,,0.0,8.0,9.0,9.0,10.0,1.0,13.0,22.0,10.0,15.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,515400.0,96124.0,65100.0,50000.0,N,Cash,N,2015,12
482,14000.0,14000.0,14000.0,60.0,19.89,370.06,E,E3,Program Group Leader,10.0,MORTGAGE,80000.0,Source Verified,n,small_business,Business,377xx,TN,14.39,0.0,Aug-2003,700.0,704.0,0.0,13.0,0.0,28820.0,58.8,28.0,w,0.0,1.0,Individual,0.0,0.0,161577.0,2.0,4.0,0.0,0.0,55.0,9101.0,23.0,2.0,4.0,9591.0,43.0,49000.0,3.0,2.0,3.0,4.0,12429.0,18080.0,61.4,0.0,0.0,147.0,148.0,3.0,3.0,4.0,3.0,1.0,0.0,5.0,5.0,6.0,12.0,5.0,8.0,18.0,5.0,13.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,235487.0,37921.0,46900.0,40257.0,N,Cash,N,2015,12
9365,20000.0,20000.0,20000.0,36.0,8.38,630.24,B,B1,Sr Buyer,10.0,MORTGAGE,73000.0,Not Verified,n,debt_consolidation,Debt consolidation,322xx,FL,34.95,0.0,Nov-1993,700.0,704.0,0.0,20.0,0.0,22090.0,39.2,33.0,w,0.0,1.0,Individual,0.0,796.0,234750.0,0.0,4.0,0.0,3.0,21.0,16134.0,30.0,1.0,5.0,5592.0,34.0,56300.0,0.0,4.0,1.0,8.0,11738.0,23678.0,44.5,0.0,0.0,88.0,265.0,8.0,8.0,2.0,15.0,8.0,0.0,8.0,12.0,9.0,10.0,10.0,15.0,21.0,12.0,20.0,0.0,0.0,0.0,1.0,96.7,0.0,0.0,0.0,316947.0,38224.0,42700.0,54731.0,N,Cash,N,2015,12
3651,5950.0,5950.0,5950.0,36.0,20.5,222.65,E,E4,surgical Tech,10.0,MORTGAGE,71000.0,Verified,n,home_improvement,Home improvement,850xx,AZ,17.0,0.0,Mar-1993,675.0,679.0,1.0,11.0,1.0,11160.0,41.3,20.0,w,0.0,1.0,Individual,0.0,0.0,208146.0,3.0,1.0,2.0,2.0,5.0,21835.0,91.0,2.0,3.0,4212.0,65.0,27000.0,2.0,2.0,6.0,6.0,18922.0,14733.0,38.6,0.0,0.0,129.0,273.0,5.0,5.0,2.0,5.0,1.0,0.0,5.0,6.0,6.0,9.0,3.0,8.0,15.0,6.0,11.0,0.0,0.0,0.0,4.0,100.0,16.7,1.0,0.0,231000.0,32995.0,24000.0,24000.0,N,Cash,N,2015,12
8425,13200.0,13200.0,13200.0,36.0,18.99,483.8,E,E3,Staff RN,5.0,OWN,55000.0,Verified,n,debt_consolidation,Debt consolidation,600xx,IL,38.12,3.0,Jul-2009,660.0,664.0,1.0,11.0,0.0,11609.0,62.1,26.0,w,0.0,1.0,Individual,0.0,56.0,42718.0,2.0,3.0,2.0,2.0,6.0,31109.0,64.0,2.0,2.0,7054.0,63.0,18700.0,2.0,0.0,7.0,4.0,3883.0,347.0,96.6,0.0,0.0,77.0,77.0,6.0,6.0,0.0,53.0,0.0,0.0,3.0,6.0,3.0,8.0,8.0,8.0,18.0,6.0,11.0,0.0,0.0,0.0,4.0,76.9,100.0,0.0,0.0,67491.0,42718.0,10100.0,48791.0,N,Cash,N,2015,12
7172,4925.0,4925.0,4925.0,36.0,23.99,193.2,F,F3,Administrative Assistant,6.0,RENT,71200.0,Verified,n,small_business,Business,100xx,NY,17.79,0.0,Jul-1995,705.0,709.0,0.0,11.0,2.0,2347.0,17.1,13.0,w,0.0,1.0,Individual,0.0,0.0,35340.0,6.0,2.0,2.0,2.0,1.0,32993.0,99.0,6.0,7.0,835.0,75.0,13700.0,0.0,0.0,1.0,9.0,3213.0,7348.0,12.5,0.0,0.0,119.0,245.0,1.0,1.0,0.0,1.0,7.0,0.0,2.0,4.0,6.0,7.0,3.0,9.0,10.0,4.0,11.0,0.0,0.0,0.0,8.0,92.3,0.0,0.0,2.0,46900.0,35340.0,8400.0,33200.0,N,Cash,N,2015,12
9439,35000.0,35000.0,34850.0,36.0,13.67,1190.62,C,C4,Captain,7.0,MORTGAGE,280000.0,Source Verified,n,debt_consolidation,Debt consolidation,346xx,FL,6.43,0.0,Jun-2005,665.0,669.0,0.0,8.0,1.0,9705.0,43.7,24.0,f,0.0,1.0,Individual,0.0,0.0,46330.0,0.0,2.0,1.0,2.0,10.0,36625.0,74.0,0.0,1.0,4534.0,65.0,22200.0,0.0,6.0,4.0,3.0,5791.0,5309.0,60.1,0.0,0.0,126.0,125.0,18.0,10.0,0.0,18.0,2.0,0.0,2.0,3.0,3.0,6.0,12.0,6.0,12.0,3.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,71802.0,46330.0,13300.0,49602.0,N,Cash,Y,2015,12
9639,19875.0,19875.0,19875.0,36.0,9.76,639.08,B,B3,Client Services,1.0,MORTGAGE,55000.0,Not Verified,n,credit_card,Credit card refinancing,761xx,TX,30.05,0.0,Jun-1996,725.0,729.0,0.0,33.0,0.0,33541.0,42.8,41.0,w,0.0,1.0,Individual,0.0,0.0,204476.0,0.0,2.0,0.0,1.0,20.0,48688.0,86.0,1.0,1.0,7663.0,61.0,78400.0,0.0,1.0,1.0,2.0,7303.0,32100.0,49.2,0.0,0.0,125.0,234.0,11.0,11.0,1.0,11.0,10.0,0.0,7.0,9.0,14.0,18.0,2.0,30.0,38.0,9.0,33.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,275050.0,82229.0,63200.0,56689.0,N,Cash,N,2015,12
5533,30000.0,30000.0,30000.0,36.0,11.99,996.29,C,C1,Supervisor,10.0,MORTGAGE,102900.0,Source Verified,n,credit_card,Credit card refinancing,606xx,IL,21.61,0.0,Sep-1986,670.0,674.0,3.0,16.0,0.0,28069.0,66.0,34.0,w,0.0,1.0,Individual,0.0,0.0,89357.0,4.0,2.0,1.0,2.0,3.0,61288.0,90.0,3.0,6.0,6174.0,66.0,42531.0,0.0,0.0,5.0,8.0,6382.0,3760.0,82.0,0.0,0.0,161.0,351.0,3.0,3.0,1.0,4.0,3.0,0.0,5.0,12.0,8.0,8.0,6.0,12.0,27.0,11.0,14.0,,0.0,0.0,4.0,97.0,60.0,0.0,0.0,110719.0,89357.0,18801.0,68188.0,N,Cash,N,2015,12
6995,19200.0,19200.0,19200.0,36.0,13.67,653.14,C,C4,Firefighter/medic,5.0,OWN,48000.0,Source Verified,n,other,Other,433xx,OH,10.2,0.0,Apr-2004,680.0,684.0,0.0,8.0,1.0,3207.0,11.7,19.0,w,0.0,1.0,Individual,0.0,721.0,12044.0,0.0,1.0,1.0,1.0,11.0,8837.0,72.0,0.0,4.0,1392.0,30.0,27500.0,0.0,3.0,7.0,5.0,1506.0,18572.0,9.8,0.0,0.0,140.0,135.0,13.0,11.0,0.0,13.0,1.0,1.0,2.0,3.0,4.0,6.0,8.0,7.0,11.0,3.0,8.0,0.0,0.0,0.0,1.0,88.9,0.0,0.0,0.0,39808.0,12044.0,20600.0,12308.0,N,Cash,N,2015,12
7044,5925.0,5925.0,5925.0,36.0,13.44,200.9,C,C3,,,OWN,50000.0,Not Verified,n,credit_card,Credit card refinancing,321xx,FL,35.8,1.0,Oct-1995,690.0,694.0,0.0,12.0,0.0,11778.0,32.7,39.0,w,0.0,1.0,Individual,0.0,0.0,232522.0,0.0,2.0,0.0,3.0,17.0,19489.0,53.0,0.0,1.0,6887.0,43.0,36000.0,1.0,2.0,4.0,4.0,25836.0,17522.0,40.2,0.0,0.0,126.0,242.0,17.0,17.0,3.0,17.0,2.0,7.0,3.0,3.0,4.0,17.0,6.0,9.0,30.0,3.0,12.0,0.0,0.0,1.0,0.0,84.2,66.7,0.0,0.0,287626.0,31267.0,29300.0,36626.0,N,Cash,N,2015,12
6987,25525.0,25525.0,25525.0,36.0,25.99,1028.29,F,F5,xray tech,10.0,OWN,90000.0,Verified,n,debt_consolidation,Debt consolidation,744xx,OK,19.63,0.0,Aug-1997,675.0,679.0,2.0,8.0,0.0,4420.0,92.1,24.0,w,0.0,1.0,Individual,0.0,0.0,70141.0,3.0,4.0,6.0,9.0,1.0,63909.0,87.0,2.0,3.0,2780.0,89.0,4800.0,0.0,2.0,2.0,12.0,8768.0,337.0,91.1,0.0,0.0,84.0,21.0,6.0,1.0,0.0,7.0,4.0,0.0,2.0,3.0,2.0,2.0,19.0,3.0,3.0,3.0,8.0,0.0,0.0,0.0,8.0,100.0,100.0,0.0,0.0,79933.0,70141.0,3800.0,73321.0,N,Cash,N,2015,12
5389,25000.0,25000.0,25000.0,36.0,5.32,752.87,A,A1,Senior CAD Designer,10.0,RENT,74000.0,Not Verified,n,credit_card,Credit card refinancing,483xx,MI,24.04,0.0,Aug-1997,685.0,689.0,1.0,20.0,0.0,42486.0,61.0,26.0,w,0.0,1.0,Individual,0.0,0.0,44598.0,1.0,1.0,0.0,0.0,53.0,2020.0,12.0,1.0,4.0,9370.0,51.0,69600.0,0.0,0.0,1.0,5.0,2347.0,21301.0,62.7,0.0,0.0,53.0,220.0,3.0,3.0,0.0,17.0,3.0,0.0,11.0,15.0,13.0,18.0,1.0,18.0,24.0,15.0,20.0,0.0,0.0,0.0,1.0,100.0,38.5,0.0,0.0,86735.0,44598.0,57100.0,17000.0,N,Cash,N,2015,12
6832,4050.0,4050.0,4050.0,36.0,18.99,148.44,E,E1,Paramedic / Driver,0.0,RENT,53000.0,Source Verified,n,debt_consolidation,Debt consolidation,211xx,MD,17.55,0.0,May-2003,675.0,679.0,1.0,6.0,0.0,2689.0,27.2,13.0,w,0.0,1.0,Individual,0.0,0.0,29550.0,1.0,2.0,4.0,4.0,5.0,26861.0,89.0,2.0,3.0,1003.0,74.0,9900.0,0.0,1.0,2.0,7.0,5910.0,3298.0,28.3,0.0,0.0,71.0,151.0,7.0,5.0,0.0,7.0,5.0,2.0,2.0,3.0,3.0,5.0,7.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,84.6,0.0,0.0,0.0,39956.0,29550.0,4600.0,30056.0,N,Cash,N,2015,12
5652,12000.0,12000.0,12000.0,36.0,7.91,375.54,A,A5,,,RENT,31000.0,Verified,n,credit_card,Credit card refinancing,890xx,NV,25.77,0.0,Sep-2002,665.0,669.0,0.0,11.0,0.0,13051.0,49.4,35.0,w,0.0,1.0,Individual,0.0,0.0,15297.0,1.0,1.0,0.0,2.0,19.0,2246.0,20.0,2.0,7.0,5018.0,41.0,26400.0,1.0,1.0,0.0,9.0,1391.0,9456.0,56.6,0.0,0.0,159.0,49.0,2.0,2.0,0.0,2.0,20.0,0.0,6.0,8.0,7.0,7.0,25.0,10.0,10.0,8.0,11.0,0.0,0.0,0.0,2.0,97.1,28.6,0.0,0.0,37599.0,15297.0,21800.0,11199.0,N,Cash,N,2015,12
1276,35000.0,35000.0,35000.0,36.0,17.27,1252.56,D,D3,Corrosion Technician,3.0,RENT,120000.0,Verified,n,debt_consolidation,Debt consolidation,780xx,TX,25.62,0.0,Jul-1997,675.0,679.0,1.0,20.0,0.0,27501.0,66.4,56.0,w,0.0,1.0,Individual,0.0,0.0,97025.0,2.0,5.0,2.0,8.0,2.0,69524.0,68.0,0.0,2.0,6015.0,68.0,41400.0,4.0,3.0,2.0,10.0,4851.0,1597.0,93.4,0.0,0.0,159.0,221.0,15.0,2.0,0.0,24.0,1.0,0.0,8.0,12.0,8.0,8.0,34.0,15.0,22.0,13.0,20.0,0.0,0.0,0.0,2.0,98.2,87.5,0.0,0.0,138253.0,97025.0,24200.0,96853.0,N,Cash,N,2015,12
3144,25000.0,25000.0,25000.0,36.0,9.8,804.34,B,B3,Admininstrator,2.0,MORTGAGE,130000.0,Verified,n,credit_card,Credit card refinancing,937xx,CA,11.73,0.0,Jul-1977,670.0,674.0,2.0,15.0,1.0,29134.0,59.6,44.0,w,0.0,1.0,Individual,0.0,0.0,707079.0,0.0,2.0,1.0,1.0,10.0,404589.0,,2.0,2.0,15368.0,60.0,48900.0,0.0,1.0,6.0,4.0,64280.0,5552.0,80.2,0.0,0.0,139.0,461.0,8.0,8.0,4.0,39.0,0.0,1.0,3.0,7.0,4.0,15.0,12.0,12.0,28.0,7.0,15.0,0.0,0.0,0.0,4.0,97.0,33.3,1.0,0.0,754042.0,433723.0,28000.0,429273.0,N,Cash,N,2015,12
9220,12000.0,12000.0,12000.0,36.0,7.26,371.96,A,A4,Owner,0.0,OWN,36000.0,Source Verified,n,credit_card,Credit card refinancing,945xx,CA,11.67,0.0,May-1998,695.0,699.0,1.0,9.0,0.0,10677.0,29.1,20.0,w,0.0,1.0,Individual,0.0,0.0,10677.0,1.0,0.0,0.0,0.0,153.0,0.0,,1.0,1.0,4394.0,29.0,36700.0,0.0,0.0,1.0,1.0,1525.0,6310.0,56.8,0.0,0.0,207.0,211.0,1.0,1.0,1.0,81.0,1.0,1.0,3.0,6.0,3.0,7.0,2.0,9.0,17.0,6.0,9.0,0.0,0.0,0.0,1.0,95.0,66.7,0.0,0.0,36700.0,10677.0,14600.0,0.0,N,Cash,N,2015,12
8408,7000.0,7000.0,7000.0,36.0,7.89,219.0,A,A5,SUPERVISOR,0.0,OWN,50000.0,Source Verified,n,debt_consolidation,Debt consolidation,920xx,CA,8.88,0.0,Jul-1999,680.0,684.0,1.0,8.0,1.0,6364.0,27.8,20.0,w,0.0,1.0,Individual,0.0,0.0,8442.0,0.0,1.0,0.0,0.0,26.0,2078.0,35.0,2.0,3.0,2314.0,29.0,22900.0,0.0,2.0,2.0,3.0,1055.0,7168.0,36.0,0.0,0.0,33.0,197.0,9.0,9.0,1.0,32.0,0.0,0.0,2.0,4.0,2.0,7.0,2.0,7.0,17.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,28900.0,8442.0,11200.0,6000.0,N,Cash,N,2015,12
7705,31500.0,31500.0,31500.0,60.0,20.99,852.01,E,E5,Territory Manager,2.0,RENT,75000.0,Verified,n,debt_consolidation,Debt consolidation,606xx,IL,24.02,0.0,Jul-2004,705.0,709.0,3.0,14.0,0.0,16571.0,46.0,28.0,w,0.0,1.0,Individual,0.0,0.0,64642.0,3.0,9.0,2.0,3.0,4.0,48071.0,86.0,1.0,2.0,9703.0,70.0,36000.0,1.0,0.0,4.0,5.0,4972.0,19429.0,46.0,0.0,0.0,117.0,137.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,5.0,7.0,18.0,5.0,9.0,4.0,14.0,0.0,0.0,0.0,3.0,100.0,25.0,0.0,0.0,92133.0,64642.0,36000.0,56133.0,N,Cash,N,2015,12
1369,4000.0,4000.0,4000.0,36.0,13.44,135.63,C,C3,case manager,0.0,RENT,45000.0,Source Verified,n,debt_consolidation,Debt consolidation,945xx,CA,14.43,0.0,Aug-2007,675.0,679.0,0.0,10.0,0.0,4485.0,51.0,29.0,w,0.0,1.0,Individual,0.0,617.0,295588.0,1.0,2.0,1.0,2.0,8.0,76619.0,67.0,4.0,6.0,2525.0,60.0,11100.0,1.0,1.0,5.0,9.0,29559.0,5663.0,53.9,0.0,0.0,77.0,100.0,8.0,6.0,1.0,11.0,8.0,0.0,2.0,4.0,4.0,4.0,20.0,7.0,8.0,4.0,10.0,0.0,0.0,0.0,6.0,96.4,25.0,0.0,0.0,307633.0,81104.0,9600.0,80518.0,N,Cash,N,2015,12
7600,6500.0,6500.0,6500.0,36.0,12.59,217.73,C,C2,Tax Preparer,10.0,RENT,96474.0,Source Verified,n,small_business,Business,010xx,MA,11.21,0.0,Sep-1999,675.0,679.0,3.0,8.0,3.0,6987.0,45.1,27.0,w,0.0,1.0,Individual,0.0,0.0,51219.0,3.0,3.0,2.0,2.0,4.0,44232.0,21.0,1.0,3.0,4212.0,31.0,15500.0,1.0,0.0,7.0,5.0,7317.0,6013.0,53.7,0.0,0.0,135.0,195.0,3.0,3.0,1.0,3.0,0.0,4.0,3.0,3.0,3.0,9.0,11.0,5.0,15.0,3.0,8.0,0.0,0.0,0.0,3.0,80.8,0.0,3.0,0.0,76995.0,51219.0,13000.0,61495.0,N,Cash,N,2015,12
4431,12000.0,12000.0,12000.0,36.0,11.48,395.6,B,B5,Auto Body tech,1.0,MORTGAGE,80000.0,Source Verified,n,debt_consolidation,Debt consolidation,338xx,FL,4.65,0.0,Aug-1999,705.0,709.0,1.0,8.0,0.0,8680.0,27.1,23.0,w,0.0,1.0,Individual,0.0,0.0,155455.0,1.0,0.0,0.0,0.0,28.0,0.0,,2.0,3.0,1280.0,27.0,32000.0,0.0,0.0,1.0,3.0,19432.0,1720.0,42.7,0.0,0.0,106.0,196.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,6.0,1.0,3.0,4.0,7.0,16.0,6.0,8.0,0.0,0.0,0.0,2.0,82.6,0.0,0.0,0.0,207574.0,8680.0,3000.0,0.0,N,Cash,N,2015,12
3311,17500.0,17500.0,17500.0,36.0,5.32,527.01,A,A1,Truck driver,10.0,OWN,100000.0,Not Verified,n,credit_card,Credit card refinancing,723xx,AR,16.55,0.0,Jan-1998,755.0,759.0,0.0,6.0,0.0,16743.0,54.0,16.0,w,0.0,1.0,Individual,0.0,0.0,41108.0,0.0,2.0,0.0,1.0,23.0,24365.0,41.0,0.0,1.0,12061.0,45.0,31000.0,0.0,0.0,0.0,2.0,6851.0,9757.0,63.2,0.0,0.0,124.0,215.0,15.0,15.0,4.0,15.0,,0.0,3.0,3.0,3.0,5.0,6.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,90623.0,41108.0,26500.0,59623.0,N,Cash,N,2015,12
1727,24000.0,24000.0,24000.0,36.0,9.8,772.17,B,B3,Bill collector,8.0,RENT,65000.0,Not Verified,n,credit_card,Credit card refinancing,606xx,IL,29.12,0.0,Jun-2007,710.0,714.0,2.0,19.0,0.0,15413.0,40.5,32.0,w,0.0,1.0,Individual,0.0,0.0,65630.0,1.0,2.0,1.0,3.0,4.0,50145.0,84.0,1.0,2.0,13652.0,67.0,38100.0,4.0,0.0,7.0,5.0,4688.0,18705.0,45.1,0.0,0.0,81.0,102.0,9.0,4.0,0.0,9.0,2.0,0.0,2.0,3.0,7.0,12.0,6.0,16.0,24.0,3.0,19.0,0.0,0.0,0.0,2.0,100.0,14.3,0.0,0.0,98250.0,65630.0,34100.0,59900.0,N,Cash,N,2015,12
